               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,             0.02902,            0.033925,            0.002057,             0.83105,             0.79352,              0.8709,             0.57866,            0.030648,            0.022367,           0.0041556,            0.007426,            0.007426,            0.007426
                 158,            0.029047,            0.035401,           0.0023289,             0.76846,              0.8071,             0.86267,             0.50684,             0.03297,             0.02298,           0.0042028,           0.0074095,           0.0074095,           0.0074095
                 159,             0.03011,            0.035214,           0.0020575,             0.80686,             0.70534,             0.82266,              0.5223,             0.03173,            0.024433,           0.0054889,            0.007393,            0.007393,            0.007393
                 160,            0.029228,            0.034406,           0.0017882,              0.7226,             0.78411,             0.80501,             0.50122,            0.033974,            0.024868,            0.006393,           0.0073765,           0.0073765,           0.0073765
                 161,            0.030024,            0.035775,           0.0018477,             0.79185,             0.77395,             0.82203,             0.52624,            0.033111,            0.024902,           0.0059352,             0.00736,             0.00736,             0.00736
                 162,            0.028455,            0.035396,           0.0025723,             0.75585,             0.81852,             0.85962,             0.54855,            0.032716,            0.023592,           0.0046692,           0.0073435,           0.0073435,           0.0073435
                 163,            0.029193,            0.034543,           0.0021606,             0.76132,             0.77638,             0.83489,             0.54222,            0.032526,            0.024302,           0.0058994,            0.007327,            0.007327,            0.007327
                 164,            0.029737,             0.03686,           0.0016135,             0.75121,             0.79515,             0.83575,              0.5378,            0.031712,            0.024714,           0.0049438,           0.0073105,           0.0073105,           0.0073105
                 165,            0.028925,            0.032963,           0.0023773,             0.77072,             0.74524,             0.83261,             0.52652,            0.033351,            0.023815,           0.0055389,            0.007294,            0.007294,            0.007294
                 166,            0.029714,            0.036296,           0.0019066,             0.62013,             0.64667,             0.69091,             0.41578,            0.037526,            0.029114,            0.018299,           0.0072775,           0.0072775,           0.0072775
                 167,             0.02883,            0.035032,           0.0019769,              0.7679,             0.83268,             0.86112,             0.56264,             0.03068,            0.022682,           0.0047264,            0.007261,            0.007261,            0.007261
                 168,             0.02863,            0.035681,            0.002325,             0.73981,             0.84984,             0.84931,             0.53609,            0.032336,             0.02354,           0.0046177,           0.0072445,           0.0072445,           0.0072445
                 169,            0.028777,            0.034483,            0.001667,             0.76174,             0.83468,             0.85432,             0.54648,            0.031219,            0.022699,           0.0045762,            0.007228,            0.007228,            0.007228
                 170,            0.028908,            0.034635,           0.0018756,             0.71654,             0.70831,             0.76306,             0.45801,            0.033882,            0.025166,           0.0089293,           0.0072115,           0.0072115,           0.0072115
                 171,            0.028549,             0.03508,           0.0017284,             0.78718,             0.78971,             0.82611,             0.52897,            0.031625,            0.023712,           0.0058007,            0.007195,            0.007195,            0.007195
                 172,            0.028698,            0.033944,           0.0022613,             0.70225,             0.75741,             0.80447,             0.50759,            0.032443,            0.023563,           0.0060368,           0.0071785,           0.0071785,           0.0071785
                 173,            0.028071,            0.034718,           0.0018966,             0.75477,              0.8043,             0.82606,              0.5337,            0.031127,            0.022728,           0.0057664,            0.007162,            0.007162,            0.007162
                 174,            0.028182,            0.033139,           0.0017961,             0.79805,             0.72023,             0.80339,             0.50896,             0.03271,            0.024101,           0.0045962,           0.0071455,           0.0071455,           0.0071455
                 175,            0.027713,            0.031902,           0.0018657,             0.81947,             0.79349,             0.84018,              0.5467,            0.031693,            0.023672,           0.0044231,            0.007129,            0.007129,            0.007129
                 176,            0.028332,              0.0349,           0.0017252,             0.71663,             0.87323,             0.85185,             0.55381,            0.030656,            0.023043,           0.0049839,           0.0071125,           0.0071125,           0.0071125
                 177,             0.02827,            0.033639,           0.0023655,             0.78812,             0.76559,             0.82547,             0.53757,            0.031358,            0.023472,           0.0055418,            0.007096,            0.007096,            0.007096
                 178,            0.028201,            0.035469,           0.0018621,             0.79215,              0.8035,             0.83916,             0.54052,            0.032114,            0.022722,           0.0057535,           0.0070795,           0.0070795,           0.0070795
                 179,            0.028503,            0.035533,           0.0018723,             0.79315,             0.78834,             0.84238,             0.52121,            0.032907,            0.023335,           0.0045247,            0.007063,            0.007063,            0.007063
                 180,            0.027507,             0.03507,           0.0025984,             0.77032,             0.82669,             0.84909,             0.53857,            0.032232,             0.02318,           0.0047164,           0.0070465,           0.0070465,           0.0070465
                 181,            0.027924,            0.035505,           0.0020998,             0.73956,             0.82066,             0.82734,              0.5255,            0.032721,            0.024233,           0.0057921,             0.00703,             0.00703,             0.00703
                 182,            0.028377,            0.032967,           0.0019295,             0.72479,             0.63604,              0.6929,              0.4188,            0.039238,            0.030407,           0.0081911,           0.0070135,           0.0070135,           0.0070135
                 183,            0.028396,            0.033625,           0.0018606,             0.81219,             0.83597,             0.86014,             0.55111,            0.031516,            0.023483,           0.0052886,            0.006997,            0.006997,            0.006997
                 184,            0.028169,            0.036415,           0.0018857,             0.76672,             0.83776,              0.8366,             0.51531,            0.032681,            0.023386,           0.0058708,           0.0069805,           0.0069805,           0.0069805
                 185,            0.028479,            0.032524,           0.0018182,              0.7684,             0.80631,             0.83404,              0.5322,            0.033019,            0.026608,           0.0057592,            0.006964,            0.006964,            0.006964
                 186,            0.027446,            0.034307,           0.0016649,             0.79766,             0.84088,             0.84674,             0.54206,            0.031549,            0.023031,           0.0056019,           0.0069475,           0.0069475,           0.0069475
                 187,            0.027299,            0.035249,           0.0019292,             0.75102,             0.81434,             0.82849,              0.5291,            0.031607,            0.023729,           0.0055604,            0.006931,            0.006931,            0.006931
                 188,            0.027612,            0.032873,           0.0017385,             0.76601,             0.80338,             0.84749,             0.55213,            0.030804,            0.022945,           0.0048223,           0.0069145,           0.0069145,           0.0069145
                 189,            0.026801,            0.032895,           0.0018705,             0.75211,             0.80165,             0.83101,             0.51286,            0.033244,            0.023918,           0.0054531,            0.006898,            0.006898,            0.006898
                 190,            0.028001,            0.034526,           0.0019189,             0.74394,             0.84018,             0.85781,             0.54056,            0.030659,            0.022774,           0.0052929,           0.0068815,           0.0068815,           0.0068815
                 191,            0.028468,            0.034092,           0.0019785,             0.75903,              0.8502,             0.84489,             0.55721,            0.030441,            0.023495,           0.0052457,            0.006865,            0.006865,            0.006865
                 192,            0.028597,            0.034698,           0.0017611,             0.74991,             0.85097,             0.84634,             0.54193,            0.031253,            0.022785,           0.0049109,           0.0068485,           0.0068485,           0.0068485
                 193,            0.027689,            0.034501,           0.0022186,             0.76471,             0.82299,             0.84125,             0.53713,            0.031362,            0.023283,           0.0051541,            0.006832,            0.006832,            0.006832
                 194,            0.028301,            0.033624,           0.0018187,             0.78105,             0.80807,             0.84917,             0.54918,            0.030294,            0.022791,           0.0047951,           0.0068155,           0.0068155,           0.0068155
                 195,            0.028481,             0.03491,           0.0017939,               0.768,             0.76786,             0.83144,             0.50383,            0.031801,            0.023432,           0.0047421,            0.006799,            0.006799,            0.006799
                 196,            0.027545,             0.03443,           0.0017775,             0.75761,             0.83008,             0.84837,             0.55602,            0.030118,            0.022934,           0.0046434,           0.0067825,           0.0067825,           0.0067825
                 197,            0.028077,            0.033418,           0.0017874,             0.71049,              0.7926,             0.80893,             0.51235,            0.033281,            0.023375,           0.0044489,            0.006766,            0.006766,            0.006766
                 198,            0.027508,            0.033815,           0.0014869,             0.75252,             0.79895,              0.8324,             0.53394,            0.030976,            0.022865,            0.004303,           0.0067495,           0.0067495,           0.0067495
                 199,            0.027538,            0.033346,           0.0016779,             0.72247,             0.82101,             0.83395,             0.56336,            0.029444,            0.022928,           0.0046048,            0.006733,            0.006733,            0.006733
                 200,            0.027509,             0.03372,           0.0016693,             0.81687,             0.73509,             0.83899,             0.54503,             0.03089,            0.022854,           0.0042701,           0.0067165,           0.0067165,           0.0067165
                 201,            0.028323,            0.033537,           0.0017783,             0.71132,             0.84207,             0.82987,             0.52029,            0.032551,            0.022465,            0.005054,              0.0067,              0.0067,              0.0067
                 202,             0.02732,            0.032249,            0.001815,              0.7527,             0.76184,             0.77922,              0.4856,            0.033665,             0.02599,           0.0080652,           0.0066835,           0.0066835,           0.0066835
                 203,            0.027503,             0.03342,           0.0014961,             0.75255,             0.82326,              0.8256,             0.53116,             0.03153,            0.022774,           0.0052929,            0.006667,            0.006667,            0.006667
                 204,             0.02905,            0.036508,           0.0016034,             0.75661,             0.75974,             0.81697,             0.53048,            0.032712,            0.023483,           0.0048866,           0.0066505,           0.0066505,           0.0066505
                 205,            0.028995,            0.034351,           0.0019736,             0.77143,             0.84741,             0.83907,             0.55062,            0.030676,            0.022316,           0.0050755,            0.006634,            0.006634,            0.006634
                 206,            0.027231,            0.034511,           0.0016785,             0.70488,             0.71476,             0.76222,              0.4692,            0.034304,            0.024633,            0.010337,           0.0066175,           0.0066175,           0.0066175
                 207,            0.027561,            0.032925,           0.0014413,             0.74452,             0.75597,              0.8057,              0.5004,            0.034104,            0.023609,           0.0059738,            0.006601,            0.006601,            0.006601
                 208,            0.026963,             0.03446,           0.0016839,             0.68989,             0.80913,             0.80652,             0.50656,            0.032689,            0.024061,           0.0066633,           0.0065845,           0.0065845,           0.0065845
                 209,            0.027556,            0.033589,           0.0013161,             0.75655,             0.79578,             0.80243,             0.51696,            0.031561,            0.025343,           0.0055661,            0.006568,            0.006568,            0.006568
                 210,            0.027741,            0.033713,           0.0014903,             0.67513,             0.77462,             0.76359,             0.49499,            0.033233,            0.024691,            0.005868,           0.0065515,           0.0065515,           0.0065515
                 211,            0.027416,            0.033124,           0.0017428,             0.75758,             0.76327,             0.81524,             0.52481,            0.031718,            0.024073,            0.005074,            0.006535,            0.006535,            0.006535
                 212,            0.027579,            0.033737,           0.0015554,             0.73468,             0.78197,              0.8102,             0.52786,            0.032199,            0.022808,           0.0053487,           0.0065185,           0.0065185,           0.0065185
                 213,            0.027303,            0.033709,           0.0013343,              0.7793,             0.81626,             0.85626,              0.5768,            0.030443,            0.022608,            0.005074,            0.006502,            0.006502,            0.006502
                 214,            0.027839,            0.037162,           0.0020123,             0.74035,             0.85481,               0.828,             0.52321,            0.031756,            0.024221,           0.0049553,           0.0064855,           0.0064855,           0.0064855
                 215,            0.026992,            0.032694,           0.0017361,             0.76467,             0.84052,              0.8342,             0.53606,            0.030559,            0.023266,           0.0053086,            0.006469,            0.006469,            0.006469
                 216,            0.027347,             0.03439,           0.0016873,             0.74584,             0.83345,             0.83679,             0.54956,            0.030899,            0.022533,           0.0055161,           0.0064525,           0.0064525,           0.0064525
                 217,            0.027776,            0.034269,           0.0018372,             0.82228,             0.83201,             0.85934,             0.55277,            0.030513,            0.022699,           0.0049968,            0.006436,            0.006436,            0.006436
                 218,            0.026218,            0.031953,           0.0015859,             0.79611,             0.81743,             0.85523,             0.55292,            0.030879,            0.022945,           0.0050569,           0.0064195,           0.0064195,           0.0064195
                 219,            0.026547,            0.031957,           0.0018486,             0.81637,             0.80073,             0.85626,             0.56812,            0.030863,             0.02314,           0.0050855,            0.006403,            0.006403,            0.006403
                 220,             0.02768,             0.03453,           0.0020401,             0.79531,             0.82057,             0.84942,              0.5609,            0.030782,            0.022768,           0.0055461,           0.0063865,           0.0063865,           0.0063865
                 221,            0.028041,            0.033128,           0.0026456,             0.80038,             0.70459,              0.8085,             0.50446,             0.03357,            0.026567,           0.0073543,             0.00637,             0.00637,             0.00637
                 222,            0.026185,            0.032769,           0.0013725,             0.77195,               0.801,             0.83768,             0.54521,            0.030801,            0.024055,            0.005599,           0.0063535,           0.0063535,           0.0063535
                 223,            0.027509,            0.033681,           0.0018048,             0.85617,             0.72503,             0.82675,             0.54211,             0.03134,            0.023111,           0.0046506,            0.006337,            0.006337,            0.006337
                 224,            0.027907,            0.033256,            0.001369,             0.80647,             0.77389,             0.83876,             0.54739,            0.030522,            0.023186,           0.0047522,           0.0063205,           0.0063205,           0.0063205
                 225,            0.026565,            0.032928,           0.0017781,             0.75276,             0.79572,             0.82604,             0.54674,            0.030509,            0.023146,           0.0051084,            0.006304,            0.006304,            0.006304
                 226,             0.02708,            0.031571,           0.0015612,             0.74524,             0.82532,             0.83517,             0.53365,            0.030957,            0.022596,           0.0052214,           0.0062875,           0.0062875,           0.0062875
                 227,            0.027723,             0.03373,           0.0014771,             0.72504,             0.80564,             0.82748,             0.53645,             0.03204,            0.023741,           0.0051956,            0.006271,            0.006271,            0.006271
                 228,            0.026935,            0.033157,            0.001612,              0.8039,             0.74619,             0.82296,             0.53353,             0.03116,             0.02389,           0.0051856,           0.0062545,           0.0062545,           0.0062545
                 229,            0.026996,            0.034179,           0.0015346,             0.72898,             0.81092,             0.83036,             0.53276,            0.030529,            0.023575,           0.0052056,            0.006238,            0.006238,            0.006238
                 230,            0.025915,            0.031822,           0.0014742,              0.7419,             0.84082,             0.82936,             0.54712,            0.030497,            0.022968,           0.0053144,           0.0062215,           0.0062215,           0.0062215
                 231,            0.026382,            0.033548,           0.0016284,             0.67262,             0.67605,             0.72671,             0.45063,            0.035579,             0.02651,            0.017675,            0.006205,            0.006205,            0.006205
                 232,            0.026217,            0.034119,           0.0016104,             0.76245,              0.8301,             0.83396,             0.53706,            0.031582,            0.023363,           0.0054231,           0.0061885,           0.0061885,           0.0061885
                 233,             0.02763,            0.034957,           0.0017074,             0.78637,             0.85387,             0.86337,             0.56527,            0.030298,            0.022608,           0.0053744,            0.006172,            0.006172,            0.006172
                 234,             0.02655,            0.032688,           0.0013219,             0.75503,              0.7984,             0.84003,             0.55385,            0.030064,            0.022373,           0.0048451,           0.0061555,           0.0061555,           0.0061555
                 235,            0.026626,            0.033127,           0.0014582,             0.76639,             0.81745,             0.84749,             0.56466,            0.030143,            0.022894,           0.0047221,            0.006139,            0.006139,            0.006139
                 236,            0.027128,            0.033185,           0.0013121,             0.79104,             0.82352,             0.85599,              0.5574,             0.03084,            0.022745,           0.0052814,           0.0061225,           0.0061225,           0.0061225
                 237,            0.026298,            0.033286,           0.0011333,             0.75147,              0.8669,             0.86472,             0.56009,            0.030295,            0.022837,           0.0050368,            0.006106,            0.006106,            0.006106
                 238,            0.027266,            0.032729,           0.0012245,             0.79637,             0.79722,             0.85595,             0.55749,            0.030996,            0.024004,           0.0052686,           0.0060895,           0.0060895,           0.0060895
                 239,            0.026861,            0.033622,           0.0015189,             0.81303,             0.79942,             0.85112,             0.55641,            0.030527,            0.023947,           0.0050869,            0.006073,            0.006073,            0.006073
                 240,            0.026038,            0.034283,           0.0014708,             0.78664,             0.83165,              0.8299,             0.56309,            0.029907,            0.023643,           0.0054259,           0.0060565,           0.0060565,           0.0060565
                 241,            0.025775,            0.031855,           0.0014044,             0.73624,             0.81429,             0.83612,             0.53916,            0.030959,            0.022871,           0.0047808,             0.00604,             0.00604,             0.00604
                 242,            0.026242,            0.032162,           0.0012289,             0.78355,             0.80989,             0.83632,             0.54892,            0.030816,            0.022568,           0.0048451,           0.0060235,           0.0060235,           0.0060235
                 243,             0.02678,            0.032418,           0.0013322,             0.79359,                0.79,             0.83203,             0.53514,              0.0311,            0.023083,           0.0052528,            0.006007,            0.006007,            0.006007
                 244,            0.027283,            0.034334,             0.00195,             0.75106,             0.77617,             0.82584,             0.53095,            0.030993,            0.023163,           0.0056992,           0.0059905,           0.0059905,           0.0059905
                 245,            0.025684,            0.031456,           0.0014695,             0.75184,             0.79793,             0.82309,             0.53724,            0.029835,             0.02286,           0.0048537,            0.005974,            0.005974,            0.005974
                 246,            0.026307,            0.029991,           0.0016505,             0.75325,             0.76193,             0.81629,             0.52885,            0.031333,            0.023821,           0.0053859,           0.0059575,           0.0059575,           0.0059575
                 247,            0.026479,            0.031904,           0.0013845,             0.72491,             0.81953,             0.82847,             0.53951,            0.030443,            0.023478,            0.004416,            0.005941,            0.005941,            0.005941
                 248,            0.026254,            0.034624,           0.0014405,             0.73202,             0.84519,             0.82735,             0.54933,            0.029629,            0.023077,           0.0046277,           0.0059245,           0.0059245,           0.0059245
                 249,            0.025761,            0.032028,           0.0012778,             0.76058,             0.82051,             0.83759,             0.54988,            0.030834,            0.024267,           0.0037436,            0.005908,            0.005908,            0.005908
                 250,              0.0258,            0.030941,           0.0014187,             0.81143,             0.77733,             0.84507,             0.55709,            0.030157,            0.023312,           0.0044503,           0.0058915,           0.0058915,           0.0058915
                 251,            0.025541,            0.032519,            0.001341,             0.79241,             0.84235,             0.84359,              0.5606,            0.030018,            0.022831,           0.0048451,            0.005875,            0.005875,            0.005875
                 252,            0.025184,            0.033214,            0.001524,             0.72181,             0.74505,              0.7679,             0.48432,             0.03327,             0.02611,           0.0058408,           0.0058585,           0.0058585,           0.0058585
                 253,            0.025758,            0.032344,           0.0013533,             0.76427,             0.82603,             0.83914,             0.56212,            0.030548,            0.022699,           0.0046949,            0.005842,            0.005842,            0.005842
                 254,            0.026192,            0.032108,           0.0014124,             0.77901,             0.84341,             0.84511,              0.5641,            0.030259,            0.022871,           0.0046592,           0.0058255,           0.0058255,           0.0058255
                 255,            0.025069,            0.031208,           0.0015969,             0.81203,             0.81962,             0.85216,             0.56982,            0.029873,            0.022779,           0.0051813,            0.005809,            0.005809,            0.005809
                 256,            0.026113,            0.032654,           0.0016838,             0.77884,             0.81474,             0.83397,             0.54843,            0.030739,             0.02318,            0.004755,           0.0057925,           0.0057925,           0.0057925
                 257,            0.025246,            0.030453,           0.0012609,             0.74258,             0.86017,             0.83968,             0.55601,            0.030645,            0.022779,           0.0046091,            0.005776,            0.005776,            0.005776
